idA,1512,1509,1547,1531
1512,0.0,4.9271327434775465,4.479558038700839,4.233444435116686
1509,3.683215803674989,0.0,3.7090168758988944,3.212447328391783
1547,3.6755773937297924,3.6060080943464405,0.0,2.9951937673220543
1531,3.1203938060006893,2.8669775829122734,3.921646355021184,0.0
