RFID,totalDistance,Move isolated PropTimeDetection,Move in contact PropTimeDetection,Contact TotalLen,Contact Nb,Contact MeanDur,Contact PropTimeDetection,Group2 TotalLen,Group2 Nb,Group2 MeanDur,Group2 PropTimeDetection,Group3 TotalLen,Group3 Nb,Group3 MeanDur,Group3 PropTimeDetection,Group4 TotalLen,Group4 Nb,Group4 MeanDur,Group4 PropTimeDetection,Fast approach contact PropNbContact,Fast escape contact PropNbContact
1512,2802.3298934415834,0.007710549659300735,0.10447139263716879,132574.612,144,920.6570277777778,0.5313559611355473,56428.016,297,189.99331986531988,0.226162175580435,20883.704,2559,8.160884720593982,0.0837013998652342,55262.892,2434,22.70455710764174,0.22149238568987817,385.94444444444446,55.22222222222222
1509,2243.1157723843617,0.006659700485379384,0.09631935590591653,147737.721,116,1273.601043103448,0.5737979048487568,69001.323,274,251.82964598540147,0.26799394427637296,20228.61,2786,7.260807609475951,0.07856581215302902,58507.788,2670,21.913029213483146,0.22723814841935483,245.6293103448276,145.60344827586206
1547,2364.755246904997,0.006945780915194567,0.09281874425473662,127376.541,163,781.4511717791411,0.49703655853498396,55089.753000000004,340,162.02868529411765,0.21496596646993507,16729.158,2774,6.030698630136986,0.06527892070415066,55557.63,2634,21.09249430523918,0.21679167136089822,93.15337423312883,174.90797546012269
1531,1871.726774243461,0.0030816447981877964,0.08442155281277905,185043.807,46,4022.691456521739,0.7250091672357294,83089.855,169,491.6559467455621,0.3255494337040283,36623.114,2431,15.065040723981902,0.14349085123783248,65330.838,2344,27.87151791808874,0.25596888229386866,114.6086956521739,800.3478260869565
