RFID,fast_approaches,fast_escapes,approaches_per_min,escapes_per_min,pct_time_alone,pct_time_social,contact_total_len_s,contact_nb,contact_mean_dur_s,contact_prop_time_detection,move_isolated_prop_time_detection,move_in_contact_prop_time_detection,group2_total_len_s,group2_nb,group2_mean_dur_s,group2_prop_time_detection,group3_total_len_s,group3_nb,group3_mean_dur_s,group3_prop_time_detection,group4_total_len_s,group4_nb,group4_mean_dur_s,group4_prop_time_detection,fast_approach_prop_nb_contact,fast_escape_prop_nb_contact
1512,55576,7952,13.36483891624854,1.9122858619189649,0.7312744122604872,0.26872558773951283,132574.612,144,920.6570277777778,0.5313559611355473,0.007710549659300735,0.10447139263716879,56428.016,297,189.99331986531988,0.226162175580435,20883.704,2559,8.160884720593982,0.0837013998652342,55262.892,2434,22.70455710764174,0.22149238568987817,385.94444444444446,55.22222222222222
1509,28493,16890,6.639830474786719,3.9359399403063096,0.7224895216911855,0.2775104783088145,147737.721,116,1273.601043103448,0.5737979048487568,0.006659700485379384,0.09631935590591653,69001.323,274,251.82964598540147,0.26799394427637296,20228.61,2786,7.260807609475951,0.07856581215302902,58507.788,2670,21.913029213483146,0.22723814841935483,245.6293103448276,145.60344827586206
1547,15184,28510,3.5549731742810615,6.674939752288795,0.7779698510163658,0.22203014898363416,127376.541,163,781.4511717791411,0.49703655853498396,0.006945780915194567,0.09281874425473662,55089.753000000004,340,162.02868529411765,0.21496596646993507,16729.158,2774,6.030698630136986,0.06527892070415066,55557.63,2634,21.09249430523918,0.21679167136089822,93.15337423312883,174.90797546012269
1531,5272,36816,1.2393546344407296,8.65479518618549,0.6317803894787948,0.3682196105212052,185043.807,46,4022.691456521739,0.7250091672357294,0.0030816447981877964,0.08442155281277905,83089.855,169,491.6559467455621,0.3255494337040283,36623.114,2431,15.065040723981902,0.14349085123783248,65330.838,2344,27.87151791808874,0.25596888229386866,114.6086956521739,800.3478260869565
